Proc:0408050063	isRestrictedBy	Competence:2502
Proc:0408020253	isRestrictedBy	Competence:2501
Proc:0408050756	isRestrictedBy	Competence:2502
Proc:0408040157	isRestrictedBy	Competence:2502
Proc:0408050047	isRestrictedBy	Competence:2501
Proc:0408060697	isRestrictedBy	Competence:2501
Proc:0408060697	isRestrictedBy	Competence:2502
Proc:0408010061	isRestrictedBy	Competence:2501
Proc:0408020261	isRestrictedBy	Competence:2501
Proc:0408020261	isRestrictedBy	Competence:2502
Proc:0408020288	isRestrictedBy	Competence:2502
Proc:0408050055	isRestrictedBy	Competence:2502
Proc:0408010037	isRestrictedBy	Competence:2501
Proc:0408010010	isRestrictedBy	Competence:2501
Proc:0408010010	isRestrictedBy	Competence:2502
Proc:0408060662	isRestrictedBy	Competence:2501
Proc:0408060662	isRestrictedBy	Competence:2502
Proc:0408030313	isRestrictedBy	Competence:2502
Proc:0408030321	isRestrictedBy	Competence:2502
Proc:0408030119	isRestrictedBy	Competence:2502
Proc:0408030011	isRestrictedBy	Competence:2501
Proc:0408030712	isRestrictedBy	Competence:2501
Proc:0408030712	isRestrictedBy	Competence:2502
Proc:0408030097	isRestrictedBy	Competence:2502
Proc:0408030151	isRestrictedBy	Competence:2501
Proc:0408030780	isRestrictedBy	Competence:2502
Proc:0408030372	isRestrictedBy	Competence:2502
Proc:0408030429	isRestrictedBy	Competence:2501
Proc:0408030429	isRestrictedBy	Competence:2502
Proc:0408030585	isRestrictedBy	Competence:2501
Proc:0408050063	isRestrictedBy	Competence:2501
Proc:0304040169	isRestrictedBy	Competence:1713
Proc:0416050034	isRestrictedBy	Competence:1706
Proc:0416050034	isRestrictedBy	Competence:1711
Proc:0416050050	isRestrictedBy	Competence:1707
Proc:0416050050	isRestrictedBy	Competence:1714
Proc:0416050077	isRestrictedBy	Competence:1709
Proc:0416050077	isRestrictedBy	Competence:1714
Proc:0304060127	isRestrictedBy	Competence:1708
Proc:0304060070	isRestrictedBy	Competence:1710
Proc:0304060046	isRestrictedBy	Competence:1706
Proc:0304060046	isRestrictedBy	Competence:1709
Proc:0304060046	isRestrictedBy	Competence:1713
Proc:0304060208	isRestrictedBy	Competence:1708
Proc:0304060216	isRestrictedBy	Competence:1706
Proc:0304060216	isRestrictedBy	Competence:1709
Proc:0304060178	isRestrictedBy	Competence:1706
Proc:0304060186	isRestrictedBy	Competence:1708
Proc:0304060160	isRestrictedBy	Competence:1707
Proc:0304060160	isRestrictedBy	Competence:1713
Proc:0416080014	isRestrictedBy	Competence:1709
Proc:0416080014	isRestrictedBy	Competence:1714
Proc:0416080030	isRestrictedBy	Competence:1711
Proc:0416080081	isRestrictedBy	Competence:1708
Proc:0408060247	isRestrictedBy	Competence:2501
Proc:0408030275	isRestrictedBy	Competence:2502
Proc:0408030410	isRestrictedBy	Competence:2502
Proc:0408030461	isRestrictedBy	Competence:2502
Proc:0408030160	isRestrictedBy	Competence:2501
Proc:0408030178	isRestrictedBy	Competence:2501
Proc:0408040092	isRestrictedBy	Competence:2502
Proc:0408030569	isRestrictedBy	Competence:2501
Proc:0408030518	isRestrictedBy	Competence:2502
Proc:0408040068	isRestrictedBy	Competence:2502
Proc:0408040220	isRestrictedBy	Competence:2501
Proc:0408030640	isRestrictedBy	Competence:2502
Proc:0408040319	isRestrictedBy	Competence:2501
Proc:0408030330	isRestrictedBy	Competence:2502
Proc:0408030577	isRestrictedBy	Competence:2502
Proc:0408060522	isRestrictedBy	Competence:2502
Proc:0408030615	isRestrictedBy	Competence:2501
Proc:0408030623	isRestrictedBy	Competence:2502
Proc:0408030062	isRestrictedBy	Competence:2501
Proc:0408060506	isRestrictedBy	Competence:2502
Proc:0408030682	isRestrictedBy	Competence:2501
Proc:0408050403	isRestrictedBy	Competence:2501
Proc:0408030666	isRestrictedBy	Competence:2502
Proc:0416080090	isRestrictedBy	Competence:1706
Proc:0416080090	isRestrictedBy	Competence:1709
Proc:0416090109	isRestrictedBy	Competence:1706
Proc:0416090010	isRestrictedBy	Competence:1706
Proc:0416040012	isRestrictedBy	Competence:1712
Proc:0416040020	isRestrictedBy	Competence:1709
Proc:0408030194	isRestrictedBy	Competence:2501
Proc:0408030216	isRestrictedBy	Competence:2502
Proc:0408030046	isRestrictedBy	Competence:2501
Proc:0408060026	isRestrictedBy	Competence:2502
Proc:0408010029	isRestrictedBy	Competence:2502
Proc:0408010053	isRestrictedBy	Competence:2502
Proc:0403030129	isRestrictedBy	Competence:1711
Proc:0403030030	isRestrictedBy	Competence:1706
Proc:0403030030	isRestrictedBy	Competence:1713
Proc:0403030170	isRestrictedBy	Competence:1709
Proc:0403030170	isRestrictedBy	Competence:1713
Proc:0403040027	isRestrictedBy	Competence:1708
Proc:0403040086	isRestrictedBy	Competence:1707
Proc:0403040086	isRestrictedBy	Competence:1711
Proc:0403050162	isRestrictedBy	Competence:1707
Proc:0403050162	isRestrictedBy	Competence:1712
Proc:0403050030	isRestrictedBy	Competence:1707
Proc:0403050030	isRestrictedBy	Competence:1712
Proc:0403050065	isRestrictedBy	Competence:1713
Proc:0416090010	isRestrictedBy	Competence:1714
Proc:0416090028	isRestrictedBy	Competence:1711
Proc:0416090036	isRestrictedBy	Competence:1706
Proc:0416090036	isRestrictedBy	Competence:1712
Proc:0416090079	isRestrictedBy	Competence:1707
Proc:0416090079	isRestrictedBy	Competence:1712
